instance,stations,CT_reb,min_workers,runtime,nodecount,solcount,mipgap,objval,MSF,eff_givenCT,Tavg,fairT,MAD_T,MADpct_T,Eavg,fairE,MAD_E,MADpct_E,status,input_file,output_results,output_assignment
LUTZ3,21,83.0,21,21.81108593940735,4334,10,0.0,0.16438703088863021,0.6700764256319811,0.9432013769357755,78.28571428571429,53.42857142857143,2.544217686953677,3.249913103731431,102.76913347152549,286.1370313034982,13.625572918565362,13.258429314486778,OK,LUTZ3_run2_S21_W23_CT75.csv,LUTZ3_run2_S21_W21_results.csv,LUTZ3_run2_S21_W21_assignment.csv
LUTZ3,19,83.0,21,83.85790205001831,16661,10,0.0,0.19461110526426256,0.5829512051734265,0.9432013769357755,78.28571428571429,87.14285714285715,4.149659863747976,5.30066040982934,102.76913347152549,252.0475686339724,12.002265172474768,11.678861898435173,OK,LUTZ3_run1_S19_W24_CT75.csv,LUTZ3_run1_S19_W21_results.csv,LUTZ3_run1_S19_W21_assignment.csv
KILBRID,9,56.0,10,122.30628085136414,48286,10,0.0,0.17236646274172968,0.6422764227642279,0.9857142857125255,55.2,6.400000000000048,0.6399999999360049,1.1594202897181354,69.56849703782294,102.92467097158914,10.292467096129666,14.794723954415632,OK,KILBRID_run3_S9_W9_CT62.csv,KILBRID_run3_S9_W10_results.csv,KILBRID_run3_S9_W10_assignment.csv
ARC83,15,3985.0,20,481.81115198135376,88834,10,0.0,0.21275792430814117,0.6427724867724847,0.9498996235884447,3785.35,2825.7,141.28499999293575,3.7324157605742783,4527.702115736179,22239.353470546077,1111.9676734717054,24.559205642234705,OK,ARC83_run1_S15_W22_CT3786.csv,ARC83_run1_S15_W20_results.csv,ARC83_run1_S15_W20_assignment.csv
WARNECKE,14,86.0,19,3351.1233360767365,1032191,10,9.949333583989188e-05,0.16494929403110237,0.698113207547172,0.9473684210520518,81.47368421052632,59.4736842105264,3.130193905652432,3.8419692639965266,82.56101810342604,245.59477537033365,12.926040808284611,15.656348607444867,OK,WARNECKE_run1_S14_W21_CT78.csv,WARNECKE_run1_S14_W19_results.csv,WARNECKE_run1_S14_W19_assignment.csv
ARC83,20,3985.0,20,5400.0025091171265,344229,10,0.09645495796384888,0.1510474692421227,0.7807407407407407,0.9498996235884447,3785.35,2081.0000000000005,104.04999999479752,2.7487550687458233,4527.702115736179,18814.660984008668,940.7330491533967,20.777273440397945,OK,ARC83_run3_S20_W21_CT3786.csv,ARC83_run3_S20_W20_results.csv,ARC83_run3_S20_W20_assignment.csv
LUTZ2,40,13.0,40,5400.00300693512,302727,10,0.22299311929640467,0.23040694783145285,0.5514403292181069,0.932692307690514,12.125,36.75,0.9187499999770313,7.577319586814499,12.084271718607258,83.13403527563068,2.0783508818388086,17.198809577134828,OK,LUTZ2_run1_S40_W45_CT12.csv,LUTZ2_run1_S40_W40_results.csv,LUTZ2_run1_S40_W40_assignment.csv
MUKHERJE,23,192.0,23,5400.003294944763,272626,10,0.306005341305931,0.18381508859028556,0.715686274509802,0.9528985507244218,182.95652173913044,207.47826086956198,9.020793950458312,4.9305670356323,241.32516285156137,1221.9281184135737,53.12730949393245,22.01482384428797,OK,MUKHERJE_run3_S23_W25_CT176.csv,MUKHERJE_run3_S23_W23_results.csv,MUKHERJE_run3_S23_W23_assignment.csv
WARNECKE,19,86.0,19,5400.0012130737305,1318401,10,0.11964228531348939,0.14706166752258965,0.6855345911949685,0.9473684210520518,81.47368421052632,70.63157894736854,3.717451523350057,4.562763497595876,82.56101810342604,130.9727228643032,6.893301203021573,8.349341325106586,OK,WARNECKE_run3_S19_W21_CT78.csv,WARNECKE_run3_S19_W19_results.csv,WARNECKE_run3_S19_W19_assignment.csv
WEE-MAG,32,50.0,32,5400.002685070038,83126,10,0.5031813659293849,0.06785614471571266,0.9117647310639804,0.9368749999994145,46.84375,53.5,1.671874999947754,3.5690460304994023,37.20853341878336,97.51096306767353,3.0472175957695726,8.18956652064497,OK,WEE-MAG_run3_S32_W32_CT56.csv,WEE-MAG_run3_S32_W32_results.csv,WEE-MAG_run3_S32_W32_assignment.csv
MUKHERJE,18,192.0,23,5400.002894878387,135500,10,0.4533005147212661,0.19419046259174116,0.6896732026143773,0.9528985507244218,182.95652173913044,213.47826086955237,9.281663515663944,5.073152586955891,241.32516285156137,1242.7665830292767,54.0333296945758,22.390259289947185,OK,MUKHERJE_run1_S18_W25_CT176.csv,MUKHERJE_run1_S18_W23_results.csv,MUKHERJE_run1_S18_W23_assignment.csv
LUTZ2,37,13.0,41,5400.003066778183,295181,10,0.4463621780120502,0.200380114970267,0.6419753176567986,0.9099437148200564,11.829268292682928,38.58536585115675,0.9411064841516011,7.95574553545439,11.78953338400708,82.52245526423894,2.0127428112738097,17.072285607447736,OK,LUTZ2_run1_S37_W46_CT12.csv,LUTZ2_run1_S37_W41_results.csv,LUTZ2_run1_S37_W41_assignment.csv
WEE-MAG,22,50.0,32,5400.00150513649,105330,10,0.3730900103072607,0.11962565539212458,0.7941176470588218,0.9368749999994145,46.84375,73.93749999999989,2.310546874927792,4.932454969720545,37.20853341878336,127.144446949696,3.973263967053836,10.678367572910833,OK,WEE-MAG_run1_S22_W30_CT56.csv,WEE-MAG_run1_S22_W32_results.csv,WEE-MAG_run1_S22_W32_assignment.csv
