instance,stations,CT_reb,min_workers,runtime,nodecount,solcount,mipgap,objval,MSF,eff_givenCT,Tavg,fairT,MAD_T,MADpct_T,Eavg,fairE,MAD_E,MADpct_E,status,input_file,output_results,output_assignment
LUTZ3,21,83.0,21,4.304517984390259,3481,10,0.0,0.09719058269519254,0.8611111111111107,0.9432013769357755,78.28571428571429,50.285714285714285,2.394557823015225,3.0587417446884055,102.76913347152549,267.24990491833825,12.726185947886288,12.383276493509145,OK,LUTZ3_run2_S21_W23_CT75.csv,LUTZ3_run2_S21_W21_results.csv,LUTZ3_run2_S21_W21_assignment.csv
KILBRID,9,56.0,10,6.0658018589019775,2813,10,0.0,0.11893424346405351,0.777777777777778,0.9857142857125255,55.2,6.4,0.639999999936,1.1594202897181265,69.56849703782294,85.67495146407677,8.567495145550927,12.315193672747892,OK,KILBRID_run3_S9_W9_CT62.csv,KILBRID_run3_S9_W10_results.csv,KILBRID_run3_S9_W10_assignment.csv
MUKHERJE,23,192.0,23,18.608251094818115,14258,10,0.0,0.10417152061421153,0.9473684210526316,0.9528985507244218,182.95652173913044,205.56521739129775,8.937618147059137,4.885104975789843,241.32516285156137,1184.0996626729786,51.48259402702157,21.33328883671989,OK,MUKHERJE_run3_S23_W25_CT176.csv,MUKHERJE_run3_S23_W23_results.csv,MUKHERJE_run3_S23_W23_assignment.csv
LUTZ3,19,83.0,21,19.97596287727356,5519,10,6.716853319853347e-05,0.13649045921452935,0.7592592592592585,0.9432013769357755,78.28571428571429,74.28571428571429,3.5374149658179466,4.5185957591987815,102.76913347152549,272.1670693639012,12.960336635759088,12.61111794741748,OK,LUTZ3_run1_S19_W24_CT75.csv,LUTZ3_run1_S19_W21_results.csv,LUTZ3_run1_S19_W21_assignment.csv
SAWYER30,13,27.0,13,32.56478404998779,51949,10,6.070093787191441e-05,0.10216183235029835,0.8333333333333334,0.9230769230742932,24.923076923076923,15.230769230769258,1.1715976330459739,4.7008547003044905,28.08323673455671,35.20352322705726,2.707963324949946,9.642632544279852,OK,SAWYER30_run3_S13_W14_CT25.csv,SAWYER30_run3_S13_W13_results.csv,SAWYER30_run3_S13_W13_assignment.csv
MUKHERJE,18,192.0,23,56.53771090507507,8501,10,1.2293066499607079e-08,0.08662766096508528,1.0000000000000007,0.9528985507244218,182.95652173913044,205.56521739129863,8.937618147059174,4.885104975789863,241.32516285156137,1184.0996626729218,51.4825940270191,21.333288836718864,OK,MUKHERJE_run1_S18_W25_CT176.csv,MUKHERJE_run1_S18_W23_results.csv,MUKHERJE_run1_S18_W23_assignment.csv
WARNECKE,14,86.0,19,79.01940488815308,39205,10,9.364042841548984e-05,0.10957806224418518,0.8333333333333338,0.9473684210520518,81.47368421052632,74.63157894736855,3.9279778391284514,4.821161430395643,82.56101810342604,182.581530395919,9.609554230858391,11.639335913595316,OK,WARNECKE_run1_S14_W21_CT78.csv,WARNECKE_run1_S14_W19_results.csv,WARNECKE_run1_S14_W19_assignment.csv
ARC83,15,3985.0,20,122.52388191223145,38613,10,7.722054228416555e-05,0.1897714148222427,0.7107843137254898,0.9498996235884447,3785.35,2462.2999999999993,123.11499999384421,3.2524073069547517,4527.702115736179,22566.42534338425,1128.3212671127965,24.920395341182655,OK,ARC83_run1_S15_W22_CT3786.csv,ARC83_run1_S15_W20_results.csv,ARC83_run1_S15_W20_assignment.csv
ARC83,20,3985.0,20,5170.9627850055695,1714992,10,9.9330890679981e-05,0.08288429899063171,0.9999999999999996,0.9498996235884447,3785.35,2117.5999999999985,105.87999999470593,2.7970993433811393,4527.702115736179,20110.53699917021,1005.5268499082341,22.20832608252363,OK,ARC83_run3_S20_W21_CT3786.csv,ARC83_run3_S20_W20_results.csv,ARC83_run3_S20_W20_assignment.csv
LUTZ2,40,13.0,40,5400.001014947891,667616,10,0.06402717732291091,0.14991405253796314,0.7777777777777777,0.932692307690514,12.125,36.75,0.9187499999770313,7.577319586814499,12.084271718607258,75.81520223799774,1.895380055902559,15.684685845215002,OK,LUTZ2_run1_S40_W45_CT12.csv,LUTZ2_run1_S40_W40_results.csv,LUTZ2_run1_S40_W40_assignment.csv
WARNECKE,19,86.0,19,5400.000782966614,3910297,10,0.041411007100040094,0.08548745091332699,0.833333333333333,0.9473684210520518,81.47368421052632,62.52631578947379,3.2908587255885755,4.0391676863963495,82.56101810342604,80.83283863657127,4.2543599280166795,5.152988693326938,OK,WARNECKE_run3_S19_W21_CT78.csv,WARNECKE_run3_S19_W19_results.csv,WARNECKE_run3_S19_W19_assignment.csv
WEE-MAG,32,50.0,32,5400.000826120377,380304,10,0.5239282819775335,0.03360079585589619,0.9999999999999999,0.9368749999994145,46.84375,42.125,1.3164062499588625,2.810206804388548,37.20853341878336,88.67449880294484,2.77107808750543,7.4474262563438725,OK,WEE-MAG_run3_S32_W32_CT56.csv,WEE-MAG_run3_S32_W32_results.csv,WEE-MAG_run3_S32_W32_assignment.csv
LUTZ2,37,13.0,41,5400.000915050507,250907,10,0.1689693759148489,0.09336491774793328,0.9444444444444445,0.9099437148200564,11.829268292682928,36.92682841104228,0.900654351466869,7.613779052993809,11.78953338400708,75.04723964489342,1.8304204790990979,15.525809371105984,OK,LUTZ2_run1_S37_W46_CT12.csv,LUTZ2_run1_S37_W41_results.csv,LUTZ2_run1_S37_W41_assignment.csv
WEE-MAG,22,50.0,32,5400.000662088394,250671,10,0.5588086505769316,0.06303463045765273,0.9333333333333338,0.9368749999994145,46.84375,67.18749396540633,2.0996091863533355,4.482154367036188,37.20853341878336,95.78374385937764,2.9932419955120126,8.044504097333059,OK,WEE-MAG_run1_S22_W30_CT56.csv,WEE-MAG_run1_S22_W32_results.csv,WEE-MAG_run1_S22_W32_assignment.csv
