instance,stations,CT_reb,min_workers,runtime,nodecount,solcount,mipgap,objval,MSF,eff_givenCT,Tavg,fairT,MAD_T,MADpct_T,Eavg,fairE,MAD_E,MADpct_E,status,input_file,output_results,output_assignment
BUXEY,9,29.0,12,0.40724897384643555,234,3,0.0,0.2609082725651384,0.5111111111111111,0.9310344827559454,27.0,18.0,1.499999999875,5.555555554886831,29.011674058176,84.2888203505463,7.024068361960186,24.211179084781456,OK,BUXEY_run1_S9_W11_CT33.csv,BUXEY_run1_S9_W12_results.csv,BUXEY_run1_S9_W12_assignment.csv
HESKIA,6,138.0,8,0.4037649631500244,420,10,0.0,0.11714138256672155,0.7142857179432288,0.9275362318832178,128.0,38.000002532658286,4.750000315988536,3.710937746837052,196.38581857772252,49.158628029004205,6.144828502857422,3.1289573490227496,OK,HESKIA_run1_S6_W6_CT205.csv,HESKIA_run1_S6_W8_results.csv,HESKIA_run1_S6_W8_assignment.csv
ROSZIEG,8,14.0,10,0.07418203353881836,1,5,0.0,0.23899519427602597,0.5384615384615384,0.8928571428507653,12.5,13.0,1.29999999987,10.399999998128,12.29968770174744,19.998059581776925,1.9998059579777119,16.258997840498065,OK,ROSZIEG_run3_S8_W8_CT16.csv,ROSZIEG_run3_S8_W10_results.csv,ROSZIEG_run3_S8_W10_assignment.csv
GUNTHER,9,54.0,9,0.6507370471954346,112,9,0.0,0.2582961775701347,0.37037037037037035,0.9938271604917823,53.666666666666664,4.000000000000001,0.4444444443950618,0.8281573497890315,73.61034583116847,90.78040460792002,10.086711621981479,13.702845038901422,OK,GUNTHER_run1_S9_W10_CT50.csv,GUNTHER_run1_S9_W9_results.csv,GUNTHER_run1_S9_W9_assignment.csv
TONGE70,5,552.0,7,0.5953309535980225,60,6,0.0,0.14288045419553827,0.7714285714285696,0.9083850931674667,501.42857142857144,456.8571428571422,65.26530611312528,13.015873013987632,672.9259937850472,385.48551190630394,55.069358835890654,8.183568378159519,OK,TONGE70_run1_S5_W8_CT527.csv,TONGE70_run1_S5_W7_results.csv,TONGE70_run1_S5_W7_assignment.csv
TONGE70,7,552.0,7,0.6798801422119141,42,10,0.0,0.011083506491721018,0.9999999999999969,0.9083850931674667,501.42857142857144,86.57142857142766,12.367346937008616,2.4664224660651755,672.9259937850472,51.089441950692844,7.298491706199193,1.0845905454084308,OK,TONGE70_run3_S7_W7_CT527.csv,TONGE70_run3_S7_W7_results.csv,TONGE70_run3_S7_W7_assignment.csv
SAWYER30,9,27.0,13,0.9737110137939453,541,8,0.0,0.14879772742601388,0.7999999999999999,0.9230769230742932,24.923076923076923,23.230769230769212,1.7869822483832485,7.169990502484608,28.08323673455671,65.79094999756036,5.060842307115347,18.020865453545532,OK,SAWYER30_run1_S9_W14_CT25.csv,SAWYER30_run1_S9_W13_results.csv,SAWYER30_run1_S9_W13_assignment.csv
KILBRID,7,56.0,10,2.4621200561523438,1060,10,0.0,0.13516547938476328,0.7971014492753623,0.9857142857125255,55.2,8.0,0.79999999992,1.449275362147658,69.56849703782294,131.0059485957062,13.10059485826056,18.83121731226956,OK,KILBRID_run1_S7_W9_CT62.csv,KILBRID_run1_S7_W10_results.csv,KILBRID_run1_S7_W10_assignment.csv
LUTZ3,21,83.0,21,5.062942028045654,2283,10,0.0,0.10823728440879893,0.839999999999999,0.9432013769357755,78.28571428571429,61.14285714285714,2.911564625711694,3.719151894109765,102.76913347152549,279.767177620001,13.322246552698989,12.963276134132808,OK,LUTZ3_run2_S21_W23_CT75.csv,LUTZ3_run2_S21_W21_results.csv,LUTZ3_run2_S21_W21_assignment.csv
SAWYER30,13,27.0,13,5.430312871932983,5042,9,0.0,0.09928874909477017,0.8666666666666666,0.9230769230742932,24.923076923076923,11.384615384615334,0.8757396449030457,3.5137701800255563,28.08323673455671,48.2266532736544,3.709742559226512,13.209811227099538,OK,SAWYER30_run3_S13_W14_CT25.csv,SAWYER30_run3_S13_W13_results.csv,SAWYER30_run3_S13_W13_assignment.csv
KILBRID,9,56.0,10,11.691389083862305,4816,10,0.0,0.12798496129928166,0.8260869565217388,0.9857142857125255,55.2,8.0,0.79999999992,1.449275362147658,69.56849703782294,136.18459481101183,13.618459479739338,19.575612611178748,OK,KILBRID_run3_S9_W9_CT62.csv,KILBRID_run3_S9_W10_results.csv,KILBRID_run3_S9_W10_assignment.csv
LUTZ3,19,83.0,21,17.8952739238739,3931,10,0.0,0.12667905363997906,0.7999999999999987,0.9432013769357755,78.28571428571429,80.57142857142857,3.8367346936948494,4.900938477284832,102.76913347152549,288.78540418977826,13.751685913144122,13.381144170900813,OK,LUTZ3_run1_S19_W24_CT75.csv,LUTZ3_run1_S19_W21_results.csv,LUTZ3_run1_S19_W21_assignment.csv
MUKHERJE,23,192.0,23,24.36675500869751,5108,10,0.0,0.1283324532266806,0.8829787234042558,0.9528985507244218,182.95652173913044,241.30434782605684,10.49149338328545,5.734418911935514,241.32516285156137,1184.099662672993,51.48259402702219,21.333288836720147,OK,MUKHERJE_run3_S23_W25_CT176.csv,MUKHERJE_run3_S23_W23_results.csv,MUKHERJE_run3_S23_W23_assignment.csv
ARC83,15,3985.0,20,131.27377104759216,43540,10,3.099728053140296e-05,0.2132083339217553,0.6349206349206343,0.9498996235884447,3785.35,2464.2999999999993,123.21499999383921,3.255049070596026,4527.702115736179,22061.313481876263,1103.0656740386598,24.362593780290332,OK,ARC83_run1_S15_W22_CT3786.csv,ARC83_run1_S15_W20_results.csv,ARC83_run1_S15_W20_assignment.csv
ARC83,20,3985.0,20,153.05366611480713,51521,10,7.527423066588513e-05,0.10221448694323043,0.9523809523809524,0.9498996235884447,3785.35,3145.5999999999985,157.2799999921359,4.154965854996086,4527.702115736179,19881.720277871325,994.086013843862,21.95564081807996,OK,ARC83_run3_S20_W21_CT3786.csv,ARC83_run3_S20_W20_results.csv,ARC83_run3_S20_W20_assignment.csv
WARNECKE,14,86.0,19,229.77255487442017,101807,10,5.954563382250672e-05,0.1144170152129304,0.8620689655172414,0.9473684210520518,81.47368421052632,74.63157894736855,3.9279778391284514,4.821161430395643,82.56101810342604,250.42995469428303,13.180523930584343,15.964585022332402,OK,WARNECKE_run1_S14_W21_CT78.csv,WARNECKE_run1_S14_W19_results.csv,WARNECKE_run1_S14_W19_assignment.csv
WARNECKE,19,86.0,19,268.7488958835602,141316,10,8.014153878199038e-05,0.09406331413010884,0.8390804597701146,0.9473684210520518,81.47368421052632,67.57894736842121,3.556786703413917,4.365565075196057,82.56101810342604,125.3553599943997,6.597650525673792,7.991241722974946,OK,WARNECKE_run3_S19_W21_CT78.csv,WARNECKE_run3_S19_W19_results.csv,WARNECKE_run3_S19_W19_assignment.csv
LUTZ2,40,13.0,40,5400.002311944962,1019912,10,0.026386325924057482,0.13692075348572008,0.8222222222222222,0.932692307690514,12.125,36.74999969586966,0.9187499923737729,7.577319524107213,12.084271718607258,78.45660549046767,1.9614151372126565,16.231140632415396,OK,LUTZ2_run1_S40_W45_CT12.csv,LUTZ2_run1_S40_W40_results.csv,LUTZ2_run1_S40_W40_assignment.csv
MUKHERJE,18,192.0,23,5400.001181125641,230672,10,0.069177002113524,0.108341865548686,0.9361702127659576,0.9528985507244218,182.95652173913044,209.47826086956235,9.107750472193677,4.978095552740248,241.32516285156137,1186.4681666079384,51.58557245897186,21.375960902381443,OK,MUKHERJE_run1_S18_W25_CT176.csv,MUKHERJE_run1_S18_W23_results.csv,MUKHERJE_run1_S18_W23_assignment.csv
WEE-MAG,32,50.0,32,5400.001545906067,219643,10,0.6264415430447281,0.036828257958932825,0.9999999999999993,0.9368749999994145,46.84375,48.12499999998289,1.5039062499524685,3.2104736489293955,37.20853341878336,95.7380314185071,2.9918134817348534,8.040664887222187,OK,WEE-MAG_run3_S32_W32_CT56.csv,WEE-MAG_run3_S32_W32_results.csv,WEE-MAG_run3_S32_W32_assignment.csv
LUTZ2,37,13.0,41,5400.001926183701,343573,10,0.28957201371055036,0.11551333412790324,0.8888888888888894,0.9099437148200564,11.829268292682928,44.58536585365712,1.0874479476236507,9.192858937897032,11.78953338400708,73.36557084294864,1.7894041668575424,15.177904912955704,OK,LUTZ2_run1_S37_W46_CT12.csv,LUTZ2_run1_S37_W41_results.csv,LUTZ2_run1_S37_W41_assignment.csv
WEE-MAG,22,50.0,32,5400.001312971115,222574,10,0.5218050373535974,0.0701014673191109,0.912280701754386,0.9368749999994145,46.84375,69.5,2.171874999932129,4.636424282611372,37.20853341878336,94.23892024728303,2.944966257635565,7.914760370721194,OK,WEE-MAG_run1_S22_W30_CT56.csv,WEE-MAG_run1_S22_W32_results.csv,WEE-MAG_run1_S22_W32_assignment.csv
