instance,stations,CT_reb,min_workers,runtime,nodecount,solcount,mipgap,objval,MSF,eff_givenCT,Tavg,fairT,MAD_T,MADpct_T,Eavg,fairE,MAD_E,MADpct_E,status,input_file,output_results,output_assignment
GUNTHER,9,54.0,9,0.8298840522766113,362,6,0.0,0.29034281131585293,0.3361904761904763,0.9938271604917823,53.666666666666664,4.000000000000001,0.4444444443950618,0.8281573497890315,73.61034583116847,131.82848253266127,14.647609168668184,19.89884574386421,OK,GUNTHER_run1_S9_W10_CT50.csv,GUNTHER_run1_S9_W9_results.csv,GUNTHER_run1_S9_W9_assignment.csv
SAWYER30,9,27.0,13,2.0554518699645996,1380,5,0.0,0.24869609833423095,0.5222222222222224,0.9230769230742932,24.923076923076923,21.38461538461538,1.6449704140746468,6.600189932750736,28.08323673455671,75.71279748951252,5.824061344899112,20.73856870467199,OK,SAWYER30_run1_S9_W14_CT25.csv,SAWYER30_run1_S9_W13_results.csv,SAWYER30_run1_S9_W13_assignment.csv
TONGE70,5,552.0,7,2.9534921646118164,127,6,0.0,0.14742081449232583,0.7640816326530594,0.9083850931674667,501.42857142857144,456.8571428571422,65.26530611312528,13.015873013987632,672.9259937850472,415.03974513076844,59.29139215306815,8.81098258955345,OK,TONGE70_run1_S5_W8_CT527.csv,TONGE70_run1_S5_W7_results.csv,TONGE70_run1_S5_W7_assignment.csv
HESKIA,6,138.0,8,15.812610149383545,10628,10,0.0,0.18734281480596085,0.56547619047619,0.9275362318832178,128.0,38.0,4.74999999940625,3.7109374995071414,196.38581857772252,146.2435623781849,18.280445294988056,9.308434502698178,OK,HESKIA_run1_S6_W6_CT205.csv,HESKIA_run1_S6_W8_results.csv,HESKIA_run1_S6_W8_assignment.csv
KILBRID,7,56.0,10,15.940748929977417,5146,8,0.0,0.22492352774011481,0.5089947089947082,0.9857142857125255,55.2,9.600000000000001,0.9599999999040001,1.7391304345771899,69.56849703782294,115.91672380773763,11.591672379614595,16.66224350534096,OK,KILBRID_run1_S7_W9_CT62.csv,KILBRID_run1_S7_W10_results.csv,KILBRID_run1_S7_W10_assignment.csv
LUTZ3,19,83.0,21,160.5528588294983,25306,10,9.721069000689185e-05,0.20002092826945406,0.5791867308721244,0.9432013769357755,78.28571428571429,87.14285714285715,4.149659863747976,5.30066040982934,102.76913347152549,278.9489194497564,13.28328187792729,12.925361369791514,OK,LUTZ3_run1_S19_W24_CT75.csv,LUTZ3_run1_S19_W21_results.csv,LUTZ3_run1_S19_W21_assignment.csv
ARC83,15,3985.0,20,839.4627211093903,126880,10,9.237913153816062e-05,0.2163903551497981,0.6399598393574316,0.9498996235884447,3785.35,2636.2999999999993,131.8149999934092,3.482240743745608,4527.702115736179,23186.64443737672,1159.3322218108694,25.605311307502223,OK,ARC83_run1_S15_W22_CT3786.csv,ARC83_run1_S15_W20_results.csv,ARC83_run1_S15_W20_assignment.csv
WARNECKE,14,86.0,19,5400.001090049744,1625585,10,0.12596915244946552,0.18398411012641458,0.6413793018715819,0.9473684210520518,81.47368421052632,65.4736866777814,3.4459835091755484,4.229566322579574,82.56101810342604,240.4159570993304,12.653471425614574,15.326205655082918,OK,WARNECKE_run1_S14_W21_CT78.csv,WARNECKE_run1_S14_W19_results.csv,WARNECKE_run1_S14_W19_assignment.csv
MUKHERJE,18,192.0,23,5400.003811836243,78114,10,0.5501641748081557,0.2134734407237564,0.6362293144208017,0.9528985507244218,182.95652173913044,205.56521739129983,8.937618147059226,4.885104975789892,241.32516285156137,1277.1626176517211,55.52880946070401,23.009954206321027,OK,MUKHERJE_run1_S18_W25_CT176.csv,MUKHERJE_run1_S18_W23_results.csv,MUKHERJE_run1_S18_W23_assignment.csv
LUTZ2,37,13.0,41,5400.002794981003,214895,10,0.4642267879170123,0.213139036068109,0.5955056179775289,0.9099437148200564,11.829268292682928,38.585364944348086,0.9411064620343167,7.955745348483531,11.78953338400708,78.56222930826016,1.9161519343010736,16.252992139094083,OK,LUTZ2_run1_S37_W46_CT12.csv,LUTZ2_run1_S37_W41_results.csv,LUTZ2_run1_S37_W41_assignment.csv
WEE-MAG,22,50.0,32,5400.002268075943,90935,10,0.3939769713687256,0.13216796498627656,0.7666666666666657,0.9368749999994145,46.84375,86.87499999999997,2.7148437499151608,5.795530353264215,37.20853341878336,129.63296663153935,4.051030207109011,10.887368661929374,OK,WEE-MAG_run1_S22_W30_CT56.csv,WEE-MAG_run1_S22_W32_results.csv,WEE-MAG_run1_S22_W32_assignment.csv
